x,y,z
2.013308356224703,1.226879081363676,1.3385062167566135
2.0256929477201164,1.2280249273673964,1.3354940158134707
2.0380424569824864,1.2291296672495053,1.3323882640509686
2.050356069635416,1.2301942782918422,1.3291893303879891
2.06263296299856,1.2312197277096848,1.325897582295144
2.074872306213509,1.2322069724733538,1.3225133858132567
2.0870732603737077,1.2331569591354803,1.31903710557422
2.099234978658368,1.2340706236639836,1.3154691048241822
2.1113566064703724,1.2349488912808104,1.311809745449017
2.123437281578118,1.2357926763064737,1.3080593880020288
2.1354761342613027,1.2366028820104398,1.3042183917338375
2.1474722874605856,1.2373804004673974,1.300287114624394
2.1594248569311345,1.2381261124194465,1.2962659134170655
2.171332951399995,1.238840887144243,1.2921551436547367
2.1831956727272614,1.2395255823291225,1.2879551597178591
2.195012116071015,1.2401810439512426,1.2836663148643954
2.20678137005599,1.2408081061637588,1.2792889612715828
2.2185025169459305,1.2414075911880615,1.2748234500794526
2.230174632819598,1.2419803092120922,1.270270131436038
2.241796787750397,1.242527058294761,1.2656293545441901
2.2533680459895593,1.2430486242764696,1.2609014677099393
2.2648874661528615,1.2435457806957628,1.2560868183923082
2.2763541014108224,1.244019288712113,1.251185753254513
2.2877669996823324,1.2444698970348393,1.2461986182164624
2.29912520383167,1.2448983418581727,1.2411257585084705
2.310427751868859,1.2453053468024635,1.2359675187261001
2.321673677153309,1.245691622861533,1.2307242428860454
2.3328620086006886,1.2460578683561567,1.2253962744829627
2.34399177089299,1.2464047688936855,1.2199839565471606
2.3550619846916994,1.2467329973337786,1.2144876317030437
2.366071666854066,1.247043213760251,1.208907642228223
2.3770198306523547,1.2473360654590073,1.2032443301131854
2.387905485996068,1.2476121869020544,1.1974980371214219
2.398727639657055,1.2478721997375626,1.191669104849909
2.4094852954974506,1.2481167127859611,1.1857578747898367
2.420177454700383,1.2483463220420334,1.1797646883874735
2.430803116003373,1.2485616106829878,1.1736898871050525
2.4413612759343835,1.2487631490824718,1.1675338124815717
2.451850929050424,1.2489514948304954,1.1612968061933844
2.4622710681786537,1.2491271927592238,1.1549792101144654
2.4726206846599195,1.2492907749746023,1.1485813663762299
2.4828987685946378,1.2494427608937722,1.1421036174267805
2.493104309090966,1.2495836572882273,1.1355463060894602
2.503236294515174,1.2497139583326695,1.1289097756205757
2.5132937127441495,1.249834145659508,1.1221943697661734
2.5232755514199536,1.2499446884189496,1.1154004328177163
2.5331807982063466,1.2500460433446268,1.1085283096665448
2.5430084410472062,1.250138654824702,1.1015783458569746
2.552757468426759,1.2502229549783865,1.0945508876378909
2.562426869631532,1.2502993637378124,1.0874462820127029
2.5720156350139454,1.2503682889351864,1.0802648767875058
2.5815227562574643,1.250430126395162,1.0730070206173121
2.590947226643211,1.2504852600323504,1.065673063050196
2.6002880413179574,1.2505340619539005,1.0582633545692042
2.6095441975634,1.2505768925670668,1.0507782466318756
2.618714695066632,1.2506141006916907,1.0432180917072151
2.6277985361917153,1.2506460236775006,1.0355832433099672
2.636794726252252,1.2506729875261584,1.027874056032018
2.6457022737848743,1.2506953070179527,1.0200908855707762
2.6545201908235314,1.250713285843053,1.0122340887543542
2.6632474931745,1.250727216737232,1.0043040235633944
2.671883200691998,1.250737381621953,0.9963010491493585
2.6804263375543047,1.250744051748729,0.9882255258491163
2.6888759325402924,1.250747487847649,0.9800778151956541
2.697231019306249,1.2507479402799664,0.9718582799247296
2.705490636662897,1.2507456491946403,0.9635672839772906
2.7136538288524963,1.2507408446887238,0.9552051924974752
2.721719645825919,1.2507337469714823,0.9467723718260156
2.7296871435195986,1.250724566532126,0.9382691894888503
2.737555384132211,1.250713504311042,0.9296960141807649
2.745323436401016,1.2507007518743984,0.9210532157438609
2.7529903758777063,1.2506864915920042,0.9123411651406693
2.760555285203666,1.2506708968182918,0.9035602344217063
2.7680172543845214,1.2506541320762945,0.8947107966872745
2.775375381063857,1.2506363532444904,0.885793226043312
2.7826287707959767,1.2506177077463738,0.8768078975510835
2.7897765373175964,1.2505983347426168,0.8677551871705099
2.7968178028183326,1.2505783653256834,0.8586354716969302
2.8037516982098714,1.2505579227167531,0.849449128691084
2.810577363393684,1.250537122464803,0.8401965364021026
2.8172939475271637,1.2505160726477083,0.8308780736832996
2.8239006092880587,1.2504948740752049,0.8214941199005347
2.830396517137063,1.2504736204935596,0.8120450548329422
2.8367808495784343,1.250452398791795,0.8025312585657959
2.8430527954185125,1.2504312892093068,0.7929531113752902
2.849211554021989,1.250410365544715,0.7833109936050109
2.8552563355658114,1.2503896953657787,0.7736052855338652
2.8611863612905575,1.2503693402202143,0.7638363672352467
2.8670008637491673,1.2503493558472403,0.7540046184271932
2.872699087052876,1.2503297923896814,0.7441104183133116
2.8782802871142037,1.250310694606453,0.7341541454142263
2.8837437318868675,1.2502921020852469,0.7241361773893127
2.889088701602469,1.2502740494552436,0.7140568908484762
2.8943144890037997,1.2502565665996597,0.7039166611537282
2.8994203995746304,1.2502396788679473,0.6937158622103151
2.9044057517658293,1.2502234072874596,0.6834548662471519
2.9092698772176515,1.250207768774386,0.6731340435863055
2.9140121209780587,1.2501927763437624,0.6627537624012774
2.9186318417169077,1.250178439318365,0.6523143884638292
2.923128411935854,1.250164763536281,0.6418162848790894
2.9275012181738154,1.2501517515569565,0.6312598118086862
2.9317496612078315,1.2501394028655188,0.6206453261816385
2.935873156249175,1.2501277140751585,0.6099731813927419
2.939871133134528,1.2501166791273675,0.5992437269881825
2.9437430365120876,1.2501062894898154,0.5884573083381064
2.9474883260224205,1.2500965343516486,0.5776142662958769
2.9511064764739023,1.2500874008159952,0.5667149368437367
2.954596978012586,1.2500788740894508,0.5557596507246101
2.957959336286315,1.2500709376683232,0.5447487330597526
2.961193072602926,1.2500635735214087,0.5336825029519778
2.964297724082359,1.2500567622690706,0.5225612730741701
2.9672728438025118,1.2500504833583839,0.5113853492428001
2.9701180009386565,1.2500447152341163,0.5001550299761546
2.972832780896248,1.2500394355053057,0.48887060603698834
2.9754167854369453,1.2500346211071887,0.4775323599593059
2.9778696327976704,1.2500302484582462,0.4661405655589773
2.9801909578025167,1.2500262936121098,0.4546954874278901
2.9823804119673416,1.2500227324040907,0.4431973804113379
2.9844376635968395,1.2500195405920682,0.431646489068341
2.9863623978739318,1.2500166939914936,0.42004304711459756
2.9881543169412765,1.250014168604248,0.40838727684775533
2.9898131399747094,1.2500119407410923,0.39667938855469553
2.9913386032484377,1.2500099871374524,0.38491957990051734
2.992730460191791,1.250008285062271,0.3731080352989089
2.993988481437332,1.2500068124196577,0.3612449252635871
2.9951124548601515,1.25000554784307,0.3493304057404897
2.9961021856081334,1.2500044707817486,0.3373646174203965
2.9969574961230085,1.2500035615791336,0.3253476850316577
2.9976782261519954,1.2500028015429816,0.3132797166127024
2.9982642327498317,1.2500021730069035,0.3011608027640006
2.9987153902709887,1.250001659383036,0.2889910158791473
2.99903159035188,1.2500012452055658,0.2767704093547374
2.9992127418828556,1.2500009161648094,0.2644990167786926
2.9992587709697704,1.2500006591315638,0.2521768510967086
2.9991696208849374,1.2500004621714282,0.23980390375647895
2.9989452520072444,1.2500003145488,0.22738014382935468
2.9985856417512284,1.2500002067202458,0.21490551710909503
2.998090784484911,1.2500001303169446,0.20237994518736369
2.9974606914361632,1.2500000781158966,0.1898033245056207
2.9966953905873996,1.2500000439995875,0.1771755253830586
2.9957949265583874,1.2500000229038013,0.16449639102023028
2.9947593604769507,1.2500000107532627,0.15176573647801128
2.993588769837357,1.2500000043847983,0.1389833476315394
2.99228324834616,1.2500000014576895,0.12614898009877049
2.9908429057552928,1.2500000003509029,0.11326235814328756
2.989267867682172,1.2500000000468696,0.10032317355099832
2.9875582754166077,1.2500000000014846,0.08733108448035314
2.9857142857142835,1.2499999999999991,0.07428571428571407
